x,y
0.01592481469355332,0.9841997880652251
0.10788297112922877,0.9804418998212787
0.19360967833699205,0.9726224555965013
0.2927976040319248,0.9558827716007401
0.3910677193754596,0.9436126971072485
0.48423352101034284,0.9238458253594191
0.5753060709665992,0.8931753839340788
0.6546564115225454,0.8512692362440095
0.7225743775259913,0.8159678618311796
0.8033738923209868,0.7720499153842502
0.8890200898488029,0.732089139133598
0.9718806524504463,0.6912742973729575
1.0557878408914032,0.6368323659196229
1.1436239017137828,0.5798282379363247
1.2294150166655038,0.5368877220174924
1.3322258779580598,0.4950574912616445
1.4219297633552141,0.4593006152434877
1.5173337340926292,0.4257453303177439
1.6143317964929984,0.3963370079238299
1.7139061686516777,0.37031647871953427
1.824429857283174,0.34361269710724845
1.9421028054939806,0.3178863460230597
2.0379415285031106,0.2858304205481835
2.148175382286797,0.2518765717177787
2.2544481598170822,0.2344631249308048
2.3631684316177615,0.21928922770335452
2.459023256562881,0.20381166273901968
2.5679689554674123,0.189947332626884
2.6828562687520465,0.17643411833552114
2.795924063269874,0.17241052082180075
2.904885864110395,0.1741471206921093
