x,y
0.0043797265891269,0.9737232511427079
0.11321271194173246,0.9705916776060859
0.24429857283174014,0.9616809274518796
0.37300134719531114,0.9335916617900579
0.4695485553879762,0.8963733847881443
0.5674644281397434,0.8428234773119079
0.6563310128654469,0.783285621648979
0.7431365497845025,0.7095323200531418
0.8349980946042412,0.6569503534882248
0.926231663920392,0.6009141664162461
1.0324078298347406,0.5478577190124472
1.1350576717674021,0.5091590617932211
1.2419584248012754,0.4724532240973001
1.3478930616757823,0.42850680880003783
1.455405688277254,0.3926929950812152
1.5614369367676975,0.352912521549338
1.6595782366233167,0.31277144257991035
1.7804715720320108,0.2844544261154253
1.899609796417856,0.2631122779825074
2.0074283598031273,0.24700839831084814
2.1262606474051733,0.22352159678618305
2.235512283093504,0.20194220823382408
2.352235217080934,0.18811583658879905
2.4727099021539023,0.17555158397520043
2.594440538234047,0.1657582994606734
2.723288230021523,0.15663877773735896
2.8482553552355445,0.15378240308728858
2.958505310955221,0.15050848529900196
