x,y
0.01054676807308132,0.9684185553640059
0.12733410980446883,0.9684185553640059
0.2486944013568565,0.9468296771948692
0.3453543231014476,0.9083777500118619
0.414914686575816,0.8540971420437471
0.46550696945462744,0.7798124219083618
0.5177416498043615,0.719002957597229
0.5659508461567363,0.6626536131715879
0.6315984391856715,0.601977003495342
0.6953621057038425,0.541860281208977
0.7832464723341903,0.4815158081199487
0.8665256852715592,0.423515270374998
0.9620906753688686,0.3770256377813275
1.0711329858893368,0.3370363926803422
1.1843456978310694,0.302617552627833
1.3145942580496262,0.2744808388821231
1.4386757767842289,0.24846030967782745
1.5658971730367715,0.2248311639014977
1.6929253460574412,0.20136334161038788
1.8239951050114593,0.18231768073765947
1.9589937363469,0.16365160453603678
2.0942338967221827,0.14469135021430712
2.2221315742862817,0.12912837869897348
2.3539903281037824,0.1117244215287772
2.5014035520870794,0.09876160501051762
2.63126566584189,0.09123633890584715
2.7507581328195028,0.08679519825391047
2.859880953019918,0.08270517342274658
2.9770547412150523,0.08548563113859581
