x,y
0.021190147762099265,0.9826340012969141
0.11321271194173246,0.9788761130529677
0.22217451278225353,0.9660081927024846
0.34221444558350733,0.9449697123064513
0.4539457794142116,0.9140145823777817
0.5440039074031334,0.8723741439574864
0.6263975138610832,0.8173533458807154
0.7131064391642022,0.7733689721163426
0.8022628587377156,0.7304284561975105
0.8867819207462712,0.6833599569804039
0.9874351226162426,0.6360352381103009
1.080906861034925,0.585759248422351
1.1783879815149776,0.5362803865437233
1.2840971912856323,0.48775997595963744
1.3871334796820405,0.44235215967861824
1.4835840762587689,0.40750628687111506
1.603479091636118,0.37388457462792785
1.7131976834681424,0.34433390798234925
1.8156543021689309,0.3204580321698008
1.917949901509825,0.2865706106568396
2.0227574028650714,0.2665759881063469
2.1370328425821064,0.248896832049599
2.2555591934003534,0.23154981258006857
2.375888961049417,0.21648030113717237
2.497522985513625,0.19929460515286185
2.6218621352240588,0.18224176380343837
2.7282476263062696,0.17455517421354794
2.847015506164358,0.1676657124329795
2.9726750146259255,0.1696775111898397
